Join_Count,TARGET_FID,JOIN_FID,SiteID,Lat,Lon,PHY_IDENT,LENGTH_M,VIDEOTAPE,DATE_TIME,FIRSTVIDEO,HabClass,HAB_CLASS_,INSIDE_X,INSIDE_Y
1,696,180739,434,53.945875,-166.3425,14/02/0173/0,125.06,AI16_UA_03,4/9/16,,32,Semi-Exposed/Mobile/Sediment,-18517085.68,7159849.395
1,697,182626,438,53.97795,-166.8426,14/02/1126/0,1401.468,AI16_UA_29,4/14/16,,22,Exposed/Mobile/Sediment,-18572882.56,7165935.226
1,698,182618,440,53.9928,-166.8219,14/02/1116/0,100.967,AI16_UA_29,4/14/16,,30,Semi-Exposed/Immobile/Rock,-18570365.75,7168685.902
1,699,182567,441,53.99925,-166.70905,14/02/1064/0,568.203,AI16_UA_29,4/14/16,,22,Exposed/Mobile/Sediment,-18557779.95,7169900.605
1,700,182559,442,54.0055,-166.69425,14/02/1056/0,131.554,AI16_UA_29,4/14/16,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-18556339.05,7171591.036
1,701,182313,445,53.9498,-166.6264,14/02/0797/0,332.659,AI16_UA_04,4/9/16,,42,Semi-Protected/Mobile/Sediment,-18548834.44,7160612.842
1,702,182288,446,53.9321,-166.641,14/02/0772/0,133.555,AI16_UA_04,4/9/16,,42,Semi-Protected/Mobile/Sediment,-18550376.34,7157350.357
1,703,182282,447,53.9226,-166.648,14/02/0766/0,392.019,AI16_UA_04,4/9/16,,42,Semi-Protected/Mobile/Sediment,-18551236.43,7155631.408
1,704,182280,448,53.9146,-166.6409,14/02/0764/0,773.118,AI16_UA_04,4/9/16,,32,Semi-Exposed/Mobile/Sediment,-18550577.9,7154269.028
1,705,182254,449,53.8857,-166.6299,14/02/0735/0,337.337,AI16_UA_04,4/9/16,,32,Semi-Exposed/Mobile/Sediment,-18549197.54,7148492.753
1,706,181918,450,53.8989,-166.4647,14/02/0354/0,187.083,AI16_UA_04,4/9/16,,32,Semi-Exposed/Mobile/Sediment,-18530776.32,7150878.485
1,707,181902,451,53.9017,-166.4449,14/02/0336/0,74.969,AI16_UA_04,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18528523.8,7151552.129
1,708,180876,452,53.9158,-166.43835,14/02/0316/0,216.623,AI16_UA_03,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18527619.46,7154638.905
1,709,62530,454,58.3809,-134.6918,10/04/0784/0,428,SE04_08,6/4/04,SE04_0604184017,53,Protected/Estuary,-14994202.73,8047969.858
1,710,49673,454,58.3805,-134.6918,10/04/0777/0,50,SE04_08,6/4/04,SE04_0604183939,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14993906.01,8047413.94
1,711,66870,455,58.3819,-134.6603,10/04/0803/0,104,SE04_08,6/4/04,SE04_0604184146,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14990375.99,8048108.25
1,712,57277,455,58.3836,-134.656,10/04/0806/0,115,SE04_08,6/4/04,SE04_0604184156,43,Semi-Protected/Estuary,-14989837.21,8048492.554
1,713,79418,456,58.3853,-134.6517,10/04/0808/0,224,SE04_08,6/4/04,SE04_0604184202,53,Protected/Estuary,-14989532.5,8048791.114
1,714,82025,457,58.3018,-134.6813,10/05/0031/0,50,SE04_11,6/5/04,SE04_0605172904,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14992332.89,8031000.142
1,715,80110,460,58.6492,-134.9689,10/04/0248/0,860,SE04_07,6/4/04,SE04_0604165434,30,Semi-Exposed/Immobile/Rock,-15024753.7,8105449.926
1,716,42770,461,58.2282,-134.2659,10/05/0402/0,287,SE04_11,6/5/04,SE04_0605181806,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14946214.75,8015481.135
1,717,61406,462,58.1926,-134.2638,10/05/0183/0,274,SE04_11,6/5/04,SE04_0605175151,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14946079.86,8008061.712
1,718,46939,463,58.20466,-134.2155,10/05/0419/0,107,SE04_11,6/5/04,SE04_0605182054,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14940846.41,8010463.2
1,719,89273,464,58.4309,-134.7648,10/04/0603/0,242,SE04_07,6/4/04,SE04_0604182433,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15002066.65,8058385.053
1,720,127019,465,71.2721,-155.9245,18/03/0040/0,1342.93,,,,32,Semi-Exposed/Mobile/Sediment,-17356783.68,11494826.57
1,721,137897,466,71.3381,-156.1677,18/03/0021/0,893.432,,,,52,Protected/Mobile/Sediment,-17385351.37,11519059.29
1,722,143736,467,71.3478,-156.2726,18/03/0014/0,1608.974,,,,32,Semi-Exposed/Mobile/Sediment,-17396920.23,11523869.81
1,723,144482,469,71.3683,-156.40195,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,724,151036,471,70.8355,-158.0004,18/02/1069/0,3173.087,,,,39,,-17587123.51,11346872.53
1,725,151036,472,70.8388,-157.97565,18/02/1069/0,3173.087,,,,39,,-17587123.51,11346872.53
1,726,147637,474,70.8432,-157.9452,18/02/1070/0,175.996,,,,32,Semi-Exposed/Mobile/Sediment,-17582492.45,11348761.84
1,727,125164,475,71.3856,-156.4793,18/03/0003/0,1327.285,,,,32,Semi-Exposed/Mobile/Sediment,-17419374.12,11535373.19
1,728,125164,475,71.38495,-156.47875,18/03/0003/0,1327.285,,,,32,Semi-Exposed/Mobile/Sediment,-17419374.12,11535373.19
1,729,126907,477,71.3816,-156.4802,18/03/0002/0,3300.858,,,,32,Semi-Exposed/Mobile/Sediment,-17421699.96,11529317.49
1,730,121332,477,71.38385,-156.469865,18/03/0008/0,4590.919,,,,52,Protected/Mobile/Sediment,-17420415.17,11529959.86
1,731,141413,478,71.3155,-156.7221,18/02/1152/0,5117.194,,,,32,Semi-Exposed/Mobile/Sediment,-17441784.74,11515363.26
1,732,152626,480,71.293,-156.7907,18/02/1150/0,737.072,,,,32,Semi-Exposed/Mobile/Sediment,-17453784.22,11503411.82
1,733,122721,481,71.2805,-156.8216,18/02/1147/0,339.355,,,,32,Semi-Exposed/Mobile/Sediment,-17457088.66,11499440.46
1,734,142543,483,71.2143,-156.9565,18/02/1136/0,1988.42,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17470935.63,11477900.97
1,735,64456,485,60.74492667,-148.2179067,02/02/3272/0,128.039,PWS04_16,7/5/04,PWS2004_0705175543,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16499534.27,8567598.843
1,736,23327,492,60.62435,-148.20183,02/02/2698/0,209.219,PWS04_15,7/5/04,PWS2004_0705172005,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16497813.38,8540092.929
1,737,47716,493,60.63426,-148.17186,02/02/3546/0,157.762,PWS04_16,7/5/04,PWS2004_0705181447,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16494387.23,8542215
1,738,43294,494,60.65727,-148.18629,02/02/3511/0,258.894,PWS04_16,7/5/04,PWS2004_0705181249,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16495951.1,8547353.692
1,739,44994,497,60.35992,-148.24298,02/01/2214/0,64.155,PWS04_08,7/3/04,PWS2004_0703152331,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16502112.8,8480681.325
1,740,22886,497,60.35933,-148.2377,02/01/2216/0,507.39,PWS04_08,7/3/04,PWS2004_0703152341,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16501699.44,8480222.73
1,741,64501,499,60.34002,-148.22215,02/01/2134/0,548.992,PWS04_08,7/3/04,PWS2004_0703150630,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16500015.5,8476071.548
1,742,18221,499,60.342125,-148.226815,02/01/2135/0,527.597,PWS04_08,7/3/04,PWS2004_0703150651,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16500500.82,8476085.457
1,743,77855,5,58.5611,-134.8995666,10/04/0390/0,240,SE04_07,6/4/04,SE04_0604175540,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15017038.82,8086244.869
1,744,49776,503,60.3812,-148.15376,02/01/2423/0,417.178,PWS04_09,7/3/04,PWS2004_0703154536,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16492353.62,8484824.597
1,745,37670,504,60.37456,-148.13781,02/01/2357/0,755.289,PWS04_08,7/3/04,PWS2004_0703154132,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16490650.41,8483181.739
1,746,37670,504,60.37278,-148.13773,02/01/2357/0,755.289,PWS04_08,7/3/04,PWS2004_0703154132,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16490650.41,8483181.739
1,747,49797,508,60.36046333,-148.0917767,02/01/2762/0,99.423,PWS04_09,7/3/04,PWS2004_0703161548,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16485447.47,8480507.465
1,748,16948,508,60.36148,-148.08976,02/01/2761/0,101.724,PWS04_09,7/3/04,PWS2004_0703161548,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16485385.29,8480636.798
1,749,18622,511,60.23576,-148.2372,02/01/5181/0,130.216,PWS04_07,7/2/04,PWS2004_0702173308,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16501606.16,8452442.469
1,750,58038,512,60.22721,-148.25193,02/01/5136/0,214.65,PWS04_07,7/2/04,PWS2004_0702172931,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16503404.55,8450263.825
1,751,23688,512,60.22866,-148.2502,02/01/5141/0,138.855,PWS04_07,7/2/04,PWS2004_0702172951,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16503169.87,8450764.19
1,752,63838,518,60.20911,-148.15277,02/01/8393/0,193.386,PWS04_06,7/2/04,PWS2004_0702170210,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16492261.32,8446556.144
1,753,52983,519,60.185135,-148.174035,02/01/8427/0,249.737,PWS04_06,7/2/04,PWS2004_0702170449,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16494650.37,8440977.494
1,754,35395,519,60.1868,-148.17258,02/01/8426/0,303.481,PWS04_06,7/2/04,PWS2004_0702170440,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16494472.76,8441496.27
1,755,41308,521,60.18239,-148.02965,02/01/8016/0,221.973,PWS04_06,7/2/04,PWS2004_0702162310,40,Semi-Protected/Immobile/Rock,-16478593.41,8440457.456
1,756,47212,524,60.16771,-148.042205,02/01/8057/0,85.428,PWS04_06,7/2/04,PWS2004_0702162632,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16479937.02,8437103.082
1,757,61053,526,57.73867,-135.2709,10/02/2361/0,412,SE05_KF01,8/20/05,SE05_KF_0820150255,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15057993.34,7912367.108
1,758,89831,527,57.738967,-135.181883,10/02/2347/0,149,SE05_KF01,8/20/05,SE05_KF_0820145501,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15048322.87,7912621.693
1,759,77739,528,57.755,-135.1129,10/02/2315/0,478,SE05_KF01,8/20/05,SE05_KF_0820144646,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15040668.5,7916298.501
1,760,79077,529,57.24168,-135.62273,10/01/2284/0,101,SE04_14,6/6/04,SE04_0606172024,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15097440.13,7809742.41
1,761,100930,530,57.22994,-135.59845,10/01/2297/0,176,SE04_14,6/6/04,SE04_0606172133,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15094678.22,7807241.268
1,762,62956,531,57.22107,-135.57623,10/01/2321/0,132,SE04_14,6/6/04,SE04_0606172425,50,Protected/Immobile/Rock,-15092267.36,7805469.007
1,763,81687,532,56.92627667,-135.3484543,10/07/0001/0,444.4982018,SE07_SK_01,6/13/07,SE07_SK_20070613121443,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15066781.87,7745344.35
1,764,71487,535,56.91081,-135.325285,10/07/0012/0,1329.024234,SE07_SK_01,6/13/07,SE07_SK_20070613121819,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15063571.03,7741177.282
1,765,85405,537,56.87960333,-135.3420767,10/07/0103/0,229.8549754,SE07_SK_01,6/13/07,SE07_SK_20070613123719,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15066040.37,7735387.745
1,766,89421,540,56.90899,-135.40018,10/01/1372/0,141,SE04_20,6/7/04,SE04_0607205144,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15072810.37,7741611.527
1,767,73447,541,57.04324,-135.3019,10/01/0416/0,45,SE04_18,6/7/04,SE04_0607183721,61,Very Protected/Partially Mobile/Sediment or Rock & Sediment,-15061794.97,7768972.972
1,768,57890,543,57.03754,-135.29289,10/01/0451/0,189,SE04_18,6/7/04,SE04_0607183851,50,Protected/Immobile/Rock,-15060807.71,7767822.241
1,769,68076,544,57.03888,-135.32762,10/01/0517/0,291,SE04_18,6/7/04,SE04_0607184528,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15064628.7,7768106.27
1,770,51816,545,57.15399,-135.357225,10/01/0158/0,192,SE04_18,6/7/04,SE04_0607180855,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15067764.47,7791762.043
1,771,81859,548,57.87341,-135.5983,10/02/2663/0,568,SE05_KF02,8/20/05,SE05_KF_0820161500,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15094366.99,7940885.43
1,772,67928,549,57.87144,-135.61572,10/02/2657/0,413,SE05_KF02,8/20/05,SE05_KF_0820161416,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15096634.28,7940628.725
1,773,66772,550,57.87158,-135.56995,10/02/2634/0,316,SE05_KF02,8/20/05,SE05_KF_0820160808,53,Protected/Estuary,-15091478.6,7940353.349
1,774,78628,551,57.89357,-135.62251,10/02/2692/0,179,SE05_KF02,8/20/05,SE05_KF_0820165230,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15097232.92,7945051.201
1,775,57531,552,57.91707,-135.6881,10/02/2712/0,89,SE05_KF02,8/20/05,SE05_KF_0820165639,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15104661.19,7949896.615
1,776,73312,553,57.94446,-135.73018,10/02/3124/0,128,SE05_KF03,8/20/05,SE05_KF_0820172646,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15109476.39,7955741.338
1,777,82914,554,57.77795667,-135.15621,10/02/3261/0,177,SE05_KF03,8/20/05,SE05_KF_0820175705,50,Protected/Immobile/Rock,-15045416.16,7920704.138
1,778,41312,557,60.785225,-148.56229,02/02/6452/0,182.594,PWS04_20,7/6/04,PWS2004_0706184754,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16537802.88,8576483.255
1,779,25126,559,60.79535,-148.533425,02/02/6428/0,331.888,PWS04_20,7/6/04,PWS2004_0706184631,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16534622.95,8579134.055
1,780,20460,562,60.20034,-148.05629,02/01/5563/0,124.666,PWS04_04,7/2/04,PWS2004_0702142355,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16481550.01,8444458.798
1,781,20460,563,60.20034,-148.05629,02/01/5563/0,124.666,PWS04_04,7/2/04,PWS2004_0702142355,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16481550.01,8444458.798
1,782,133717,564,71.351,-156.5706,18/03/0005/0,815.32,,,,52,Protected/Mobile/Sediment,-17429518.66,11523270.42
1,783,133717,564,71.350715,-156.570145,18/03/0005/0,815.32,,,,52,Protected/Mobile/Sediment,-17429518.66,11523270.42
1,784,133977,568,71.3056,-156.755,18/02/1151/0,2175.932,,,,32,Semi-Exposed/Mobile/Sediment,-17450723.33,11506696.49
1,785,124914,572,71.2375,-156.9101,18/02/1138/0,1496.512,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17467891.8,11482847.51
1,786,118054,575,71.1644,-157.04814,18/02/1127/0,152.285,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17482612.31,11458278.77
1,787,126539,578,71.0897,-157.1791,18/02/1115/0,1521.906,,,,39,,-17496709.05,11433684.3
1,788,59449,593,55.2541,-132.4418,12/08/3031/0,492.317,SE06_ST_13,6/14/06,SE06_ST_0614173501,53,Protected/Estuary,-14743021.61,7411315.042
1,789,94495,594,55.25155,-132.38445,12/08/3006/0,361.909,SE06_ST_13,6/14/06,SE06_ST_0614172850,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14737057.63,7410691.178
1,790,44845,595,54.98625,-132.1074,12/08/0201/0,258.047,SE06_ST_06,6/12/06,SE06_ST_0612171152,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14705863.72,7359332.479
1,791,31718,596,54.9711,-132.0924,12/08/0211/0,556.34,SE06_ST_06,6/12/06,SE06_ST_0612171310,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14704422.64,7356150.06
1,792,54135,598,54.7401,-132.1536,12/05/9183/0,237.209,SE06_GL_09,5/27/06,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14711164.44,7311620.258
1,793,51408,599,54.7235,-132.1249,12/05/9190/0,839.238,SE06_GL_09,5/27/06,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14707940.84,7308867.296
1,794,73517,6,58.5030555,-134.805,10/04/0497/0,98,SE04_07,6/4/04,SE04_0604181551,42,Semi-Protected/Mobile/Sediment,-15006571.06,8073596.729
1,795,89880,601,54.7051,-132.1005,12/05/1738/0,774.110444,SE07_DL_10,7/16/07,SE07_DL_20070716160408,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-14705525.99,7304683.356
1,796,40077,602,55.047,-131.0105,12/03/3463/0,333.108,SE06_GL_12,5/28/06,SE06_GL_0528160016,40,Semi-Protected/Immobile/Rock,-14583819.41,7370808.005
1,797,42983,603,55.04525,-130.9973,12/03/3457/0,129.774,SE06_GL_12,5/28/06,SE06_GL_0528155950,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14582341.45,7370006.967
1,798,66413,605,55.0635,-130.9917,12/03/3409/0,160.072,SE06_GL_12,5/28/06,SE06_GL_0528155003,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14581760.81,7374130.956
1,799,63090,606,54.976,-131.2549,12/04/5470/0,582.886,SE06_ST_03,6/11/06,SE06_ST_0611154659,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14611387.14,7357075.885
1,800,61250,607,54.9684,-131.2492,12/04/5465/0,456.419,SE06_ST_03,6/11/06,SE06_ST_0611154455,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14610721.12,7355829.93
1,801,60990,609,55.3572,-131.2667,12/01/2017/0,293.045,SE06_SL_14,5/29/06,SE06_SL_0529161752,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14612486.32,7431622.698
1,802,43100,610,55.3868,-131.2886,12/01/2028/0,156.11,SE06_SL_14,5/29/06,SE06_SL_0529162158,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14614993.77,7437133.643
1,803,45260,611,55.31995,-131.2573,12/01/1979/0,689.199,SE06_SL_13,5/29/06,SE06_SL_0529161035,50,Protected/Immobile/Rock,-14611679.7,7423881.687
1,804,56622,613,55.176,-131.5972,12/04/1400/0,155.181,SE06_SL_16,5/30/06,SE06_SL_0530162744,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14649186.38,7396030.716
1,805,55146,614,55.1782,-131.5791,12/04/1380/0,856.861,SE06_SL_16,5/30/06,SE06_SL_0530162229,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14647144,7396444.736
1,806,42208,615,55.1872,-131.5824,12/04/1374/0,1642.001,SE06_SL_16,5/30/06,SE06_SL_0530162032,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14647528.61,7398123.79
1,807,48657,616,55.1558,-131.7457333,12/04/0781/0,153.043,SE06_SL_03,5/25/06,SE06_SL_0525153730,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14665788.77,7392209.486
1,808,52898,619,55.5446,-131.7032,12/01/8290/0,529.881,SE06_SL_10,5/28/06,SE06_SL_0528144806,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14661103.55,7467944.332
1,809,36726,620,55.5582,-131.70495,12/01/8302/0,682.513,SE06_SL_10,5/28/06,SE06_SL_0528145242,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14661316.55,7471452.22
1,810,69885,623,57.6166,-135.6247,10/02/1382/0,391,SE04_15,6/6/04,SE04_0606194156,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15097577.73,7886949.467
1,811,97363,624,57.6131,-135.5884,10/02/7028/0,232.7824632,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15093239.51,7886633.184
1,812,79913,625,57.9894,-135.5976,10/02/0728/0,329,SE04_10,6/5/04,SE04_0605163724,52,Protected/Mobile/Sediment,-15094948.21,7964989.641
1,813,51940,626,58.1992,-135.1045,10/04/4395/0,408,SE05_H19,7/25/05,SE05_H_0725183632,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15039561.76,8009089.389
1,814,50449,627,58.2103,-135.1178,10/04/4399/0,239,SE05_H19,7/25/05,SE05_H_0725183713,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15041184.37,8011382.313
1,815,194342,631,59.4368,-151.3989,04/01/0164/A,234.543,CI09_HM_13,6/25/09,,50,Protected/Immobile/Rock,-16853755.4,8275382.511
1,816,194373,632,59.4516,-151.4207,04/01/0181/A,155.01,CI09_HM_13,6/25/09,,50,Protected/Immobile/Rock,-16856048.92,8278487.453
1,817,193406,633,59.483,-151.5001,04/01/0228/A,194.587,CI09_HM_13,6/25/09,,40,Semi-Protected/Immobile/Rock,-16864883.98,8285468.836
1,818,193964,634,59.513,-151.4231,04/02/0508/A,339.325,CI09_HM_13,6/25/09,,50,Protected/Immobile/Rock,-16856218.96,8292111.931
1,819,194054,635,59.5036,-151.438,04/02/0553/A,208.557,CI09_HM_13,6/25/09,,40,Semi-Protected/Immobile/Rock,-16858148.17,8289978.496
1,820,195227,636,59.51275,-151.4604,04/02/0502/A,218.926,CI09_HM_12,6/25/09,,30,Semi-Exposed/Immobile/Rock,-16860649.19,8291904.411
1,821,195002,638,59.5782,-151.2687,04/02/0371/A,452.164,CI09_HM_12,6/25/09,,42,Semi-Protected/Mobile/Sediment,-16839081.44,8306481.824
1,822,194985,639,59.5945,-151.2793,04/02/0354/A,170.749,CI09_HM_12,6/25/09,,30,Semi-Exposed/Immobile/Rock,-16840145.83,8309949.086
1,823,195027,640,59.5795,-151.2974,04/02/0401/A,674.628,CI09_HM_12,6/25/09,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16842778.54,8306755.131
1,824,195070,641,59.567,-151.3511,04/02/0447/B,1609.214,CI09_HM_12,6/25/09,,32,Semi-Exposed/Mobile/Sediment,-16848960.69,8302752.791
1,825,193440,642,59.486,-151.5711,04/01/0378/A,144.219,CI09_HM_19,6/27/09,,32,Semi-Exposed/Mobile/Sediment,-16872754.38,8286141.479
1,826,193838,643,59.4684,-151.5319,04/01/0320/D,131.404,CI09_HM_13,6/25/09,,40,Semi-Protected/Immobile/Rock,-16868389.15,8282334.46
1,827,195162,644,59.50585,-151.53195,04/01/0032/A,254.142,CI09_HM_12,6/25/09,,32,Semi-Exposed/Mobile/Sediment,-16868350.44,8290650.899
1,828,138736,659,58.8218,-158.5503,13/02/1167/0,2110.753291,,,,53,Protected/Estuary,-17650267.37,8141222.75
1,829,125292,660,58.84625,-158.5545,13/02/1171/0,377.6230769,,,,47,Semi-Protected/Anthropogenic Permeable,-17650200.1,8146655.669
0,830,-1,662,58.8565,-158.4909,,0,,,,,,0,0
1,831,126867,663,58.5783,-158.7734,13/02/1233/0,2333.902745,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17674350.97,8088433.703
1,832,143438,664,58.5895,-158.77893,13/02/1235/0,3048.829861,,,,42,Semi-Protected/Mobile/Sediment,-17674301.81,8089090.78
0,833,-1,665,58.7848,-158.6676,,0,,,,,,0,0
0,834,-1,666,58.7725,-158.6598,,0,,,,,,0,0
1,835,116493,667,58.6627,-159.2877,13/03/0041/0,2440.490548,,,,22,Exposed/Mobile/Sediment,-17731006.19,8106756.749
1,836,130078,668,58.8212,-159.8003,13/03/0166/0,652.6273479,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-17788922.09,8142129.689
1,837,131050,669,58.906,-159.7352,13/03/0124/0,302.1150141,,,,52,Protected/Mobile/Sediment,-17781780.32,8159923.235
1,838,124964,670,58.85735,-159.7491,13/03/0139/0,979.7151812,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17782913.8,8148898.21
1,839,138635,672,58.773,-159.91065,13/03/0205/0,324.9714334,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-17801062.23,8131295.619
1,840,122353,674,58.8595,-159.9837,13/03/1026/0,253.136201,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-17809178.11,8150000.044
1,841,130577,675,58.877,-160.0031,13/03/1031/0,395.6672782,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17811716.17,8154170.227
1,842,10607,676,61.1282,-150.2847,04/05/2022/0,160.93,CI03_04,6/18/03,CI09_HM_20090622220626,42,Semi-Protected/Mobile/Sediment,-16729584.34,8654988.274
1,843,17949,678,61.1713,-150.2225,04/05/2032/0,551.664,CI03_04,6/18/03,CI09_HM_20090622221407,52,Protected/Mobile/Sediment,-16722555.92,8664797.825
1,844,17949,678,61.17118,-150.2188133,04/05/2032/0,551.664,CI03_04,6/18/03,CI09_HM_20090622221407,52,Protected/Mobile/Sediment,-16722555.92,8664797.825
1,845,8327,679,60.0783,-149.3474,03/01/0104/0,677.625,OK02_03,6/24/02,OK02_0624165406,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16625011.45,8417664.8
1,846,11008,680,60.1026,-149.3644,03/01/0095/0,512.603,OK02_03,6/24/02,OK02_0624165140,50,Protected/Immobile/Rock,-16627189.18,8422858.885
1,847,37936,681,60.78155,-148.716,02/02/7037/0,645.9766989,PWS07_NG15,5/19/07,PWS07_NG_20070519190948,52,Protected/Mobile/Sediment,-16555058.04,8576198.083
1,848,58437,686,58.3266,-136.2154,10/03/4817/0,1332,SE05_H06,7/21/05,SE05_H_0721172230,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15162928.11,8037098.085
1,849,58437,687,58.3348,-136.2049,10/03/4817/0,1332,SE05_H06,7/21/05,SE05_H_0721172230,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15162928.11,8037098.085
1,850,45590,689,57.83035,-136.39305,10/01/4506/0,192,SE05_R06,7/21/05,SE05_R_0721174409,50,Protected/Immobile/Rock,-15183293.42,7931857.353
1,851,62472,691,57.8026,-136.3774,10/01/4445/0,67,SE05_R06,7/21/05,SE05_R_0721173529,30,Semi-Exposed/Immobile/Rock,-15181392.57,7926075.4
1,852,87845,692,57.8093,-136.3622,10/01/4639/0,920,SE05_R06,7/21/05,SE05_R_0721175658,30,Semi-Exposed/Immobile/Rock,-15179637.72,7927450.988
1,853,69925,693,57.8223,-136.361,10/01/4626/0,276,SE05_R06,7/21/05,SE05_R_0721175500,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15179651.85,7930102.768
